num, permutation, resultat, departements, valides, creuse, adjacents, tripoint
1335,21077157,7025719,07-02-57-19,True,False,0,
1336,21077175,7025725,07-02-57-25,True,False,0,
1337,21077517,7025839,07-02-58-39,True,False,0,
1338,21077571,7025857,07-02-58-57,True,False,0,
1339,21077715,7025905,07-02-59-05,True,False,1,
1340,21077751,7025917,07-02-59-17,True,False,1,
1341,21105777,7035259,07-03-52-59,True,False,0,
1342,21107577,7035859,07-03-58-59,True,False,1,
1343,21107757,7035919,07-03-59-19,True,False,0,
1344,21107775,7035925,07-03-59-25,True,False,0,
1345,21150777,7050259,07-05-02-59,True,False,1,
1346,21157077,7052359,07-05-23-59,True,True,0,
1347,21157707,7052569,07-05-25-69,True,False,1,
1348,21157770,7052590,07-05-25-90,True,False,1,
1349,21170577,7056859,07-05-68-59,True,False,0,
1350,21170757,7056919,07-05-69-19,True,False,1,
1351,21170775,7056925,07-05-69-25,True,False,1,
1352,21175077,7058359,07-05-83-59,True,False,0,
1353,21175707,7058569,07-05-85-69,True,False,1,
1354,21175770,7058590,07-05-85-90,True,False,0,
1355,21177057,7059019,07-05-90-19,True,False,0,
1356,21177075,7059025,07-05-90-25,True,False,1,
1357,21177507,7059169,07-05-91-69,True,False,1,
1358,21177570,7059190,07-05-91-90,True,False,0,
1359,21177705,7059235,07-05-92-35,True,False,0,
1360,21177750,7059250,07-05-92-50,True,False,0,
1361,21501777,7167259,07-16-72-59,True,False,0,
1362,21507177,7169059,07-16-90-59,True,False,0,
1363,21507717,7169239,07-16-92-39,True,False,0,
1364,21507771,7169257,07-16-92-57,True,False,0,
1365,21510777,7170259,07-17-02-59,True,False,1,
1366,21517077,7172359,07-17-23-59,True,True,0,
1367,21517707,7172569,07-17-25-69,True,False,1,
1368,21517770,7172590,07-17-25-90,True,False,1,
1369,21570177,7190059,07-19-00-59,False,False,0,
1370,21570717,7190239,07-19-02-39,True,False,0,
1371,21570771,7190257,07-19-02-57,True,False,0,
1372,21571077,7190359,07-19-03-59,True,False,0,
1373,21571707,7190569,07-19-05-69,True,False,1,
1374,21571770,7190590,07-19-05-90,True,False,0,
1375,21577017,7192339,07-19-23-39,True,True,1,
1376,21577071,7192357,07-19-23-57,True,True,1,
1377,21577107,7192369,07-19-23-69,True,True,2,
1378,21577170,7192390,07-19-23-90,True,True,1,
1379,21577701,7192567,07-19-25-67,True,False,0,
1380,21577710,7192570,07-19-25-70,True,False,1,
1381,21701577,7233859,07-23-38-59,True,True,1,
1382,21701757,7233919,07-23-39-19,True,True,1,
1383,21701775,7233925,07-23-39-25,True,True,1,
1384,21705177,7235059,07-23-50-59,True,True,0,
1385,21705717,7235239,07-23-52-39,True,True,0,
1386,21705771,7235257,07-23-52-57,True,True,0,
1387,21707157,7235719,07-23-57-19,True,True,1,
1388,21707175,7235725,07-23-57-25,True,True,0,
1389,21707517,7235839,07-23-58-39,True,True,0,
1390,21707571,7235857,07-23-58-57,True,True,0,
1391,21707715,7235905,07-23-59-05,True,True,0,
1392,21707751,7235917,07-23-59-17,True,True,0,
1393,21710577,7236859,07-23-68-59,True,True,0,
1394,21710757,7236919,07-23-69-19,True,True,2,
1395,21710775,7236925,07-23-69-25,True,True,1,
1396,21715077,7238359,07-23-83-59,True,True,0,
1397,21715707,7238569,07-23-85-69,True,True,1,
1398,21715770,7238590,07-23-85-90,True,True,0,
1399,21717057,7239019,07-23-90-19,True,True,1,
1400,21717075,7239025,07-23-90-25,True,True,1,
1401,21717507,7239169,07-23-91-69,True,True,1,
1402,21717570,7239190,07-23-91-90,True,True,0,
1403,21717705,7239235,07-23-92-35,True,True,0,
1404,21717750,7239250,07-23-92-50,True,True,0,
1405,21750177,7250059,07-25-00-59,False,False,0,
1406,21750717,7250239,07-25-02-39,True,False,1,
1407,21750771,7250257,07-25-02-57,True,False,0,
1408,21751077,7250359,07-25-03-59,True,False,0,
1409,21751707,7250569,07-25-05-69,True,False,1,
1410,21751770,7250590,07-25-05-90,True,False,1,
1411,21757017,7252339,07-25-23-39,True,True,1,
1412,21757071,7252357,07-25-23-57,True,True,0,
1413,21757107,7252369,07-25-23-69,True,True,1,
1414,21757170,7252390,07-25-23-90,True,True,1,
1415,21757701,7252567,07-25-25-67,False,False,0,
1416,21757710,7252570,07-25-25-70,False,False,0,
1417,21770157,7256719,07-25-67-19,True,False,0,
1418,21770175,7256725,07-25-67-25,False,False,0,
1419,21770517,7256839,07-25-68-39,True,False,1,
1420,21770571,7256857,07-25-68-57,True,False,0,
1421,21770715,7256905,07-25-69-05,True,False,1,
1422,21770751,7256917,07-25-69-17,True,False,1,
1423,21771057,7257019,07-25-70-19,True,False,1,
1424,21771075,7257025,07-25-70-25,False,False,0,
1425,21771507,7257169,07-25-71-69,True,False,2,
1426,21771570,7257190,07-25-71-90,True,False,1,
1427,21771705,7257235,07-25-72-35,True,False,0,
1428,21771750,7257250,07-25-72-50,True,False,0,
1429,21775017,7258339,07-25-83-39,True,False,1,
1430,21775071,7258357,07-25-83-57,True,False,0,
1431,21775107,7258369,07-25-83-69,True,False,1,
1432,21775170,7258390,07-25-83-90,True,False,1,
1433,21775701,7258567,07-25-85-67,True,False,0,
1434,21775710,7258570,07-25-85-70,True,False,1,
1435,21777015,7259005,07-25-90-05,True,False,1,
1436,21777051,7259017,07-25-90-17,True,False,1,
1437,21777105,7259035,07-25-90-35,True,False,1,
1438,21777150,7259050,07-25-90-50,True,False,1,
1439,21777501,7259167,07-25-91-67,True,False,0,
1440,21777510,7259170,07-25-91-70,True,False,1,
1441,25011777,8337259,08-33-72-59,True,False,1,
1442,25017177,8339059,08-33-90-59,True,False,1,
1443,25017717,8339239,08-33-92-39,True,False,0,
1444,25017771,8339257,08-33-92-57,True,False,0,
1445,25071177,8357059,08-35-70-59,True,False,1,
1446,25071717,8357239,08-35-72-39,True,False,0,
1447,25071771,8357257,08-35-72-57,True,False,0,
1448,25077117,8359039,08-35-90-39,True,False,0,
1449,25077171,8359057,08-35-90-57,True,False,0,
1450,25077711,8359237,08-35-92-37,True,False,0,
1451,25101777,8367259,08-36-72-59,True,False,1,
1452,25107177,8369059,08-36-90-59,True,False,1,
1453,25107717,8369239,08-36-92-39,True,False,0,
1454,25107771,8369257,08-36-92-57,True,False,0,
1455,25110777,8370259,08-37-02-59,True,False,3,02-08-59
1456,25117077,8372359,08-37-23-59,True,True,1,
1457,25117707,8372569,08-37-25-69,True,False,0,
1458,25117770,8372590,08-37-25-90,True,False,1,
1459,25170177,8390059,08-39-00-59,False,False,0,
1460,25170717,8390239,08-39-02-39,False,False,0,
1461,25170771,8390257,08-39-02-57,True,False,1,
1462,25171077,8390359,08-39-03-59,True,False,1,
1463,25171707,8390569,08-39-05-69,True,False,0,
1464,25171770,8390590,08-39-05-90,True,False,0,
1465,25177017,8392339,08-39-23-39,False,True,0,
1466,25177071,8392357,08-39-23-57,True,True,0,
1467,25177107,8392369,08-39-23-69,True,True,0,
1468,25177170,8392390,08-39-23-90,True,True,0,
1469,25177701,8392567,08-39-25-67,True,False,1,
1470,25177710,8392570,08-39-25-70,True,False,3,25-39-70
1471,25701177,8567059,08-56-70-59,True,False,1,
1472,25701717,8567239,08-56-72-39,True,False,0,
1473,25701771,8567257,08-56-72-57,True,False,0,
1474,25707117,8569039,08-56-90-39,True,False,0,
1475,25707171,8569057,08-56-90-57,True,False,0,
1476,25707711,8569237,08-56-92-37,True,False,0,
1477,25710177,8570059,08-57-00-59,False,False,0,
1478,25710717,8570239,08-57-02-39,True,False,1,
1479,25710771,8570257,08-57-02-57,False,False,0,
1480,25711077,8570359,08-57-03-59,True,False,1,
1481,25711707,8570569,08-57-05-69,True,False,0,
1482,25711770,8570590,08-57-05-90,True,False,0,
1483,25717017,8572339,08-57-23-39,True,True,0,
1484,25717071,8572357,08-57-23-57,False,True,0,
1485,25717107,8572369,08-57-23-69,True,True,0,
1486,25717170,8572390,08-57-23-90,True,True,0,
1487,25717701,8572567,08-57-25-67,True,False,1,
1488,25717710,8572570,08-57-25-70,True,False,1,
1489,25770117,8590039,08-59-00-39,False,False,0,
1490,25770171,8590057,08-59-00-57,False,False,0,
1491,25770711,8590237,08-59-02-37,True,False,3,02-08-59
1492,25771017,8590339,08-59-03-39,True,False,1,
1493,25771071,8590357,08-59-03-57,True,False,1,
1494,25771107,8590369,08-59-03-69,True,False,1,
1495,25771170,8590390,08-59-03-90,True,False,1,
1496,25771701,8590567,08-59-05-67,True,False,1,
1497,25771710,8590570,08-59-05-70,True,False,1,
1498,25777011,8592337,08-59-23-37,True,True,1,
1499,25777101,8592367,08-59-23-67,True,True,1,
1500,25777110,8592370,08-59-23-70,True,True,1,
1501,27011577,9003859,09-00-38-59,False,False,0,
1502,27011757,9003919,09-00-39-19,False,False,0,
1503,27011775,9003925,09-00-39-25,False,False,0,
1504,27015177,9005059,09-00-50-59,False,False,0,
1505,27015717,9005239,09-00-52-39,False,False,0,
1506,27015771,9005257,09-00-52-57,False,False,0,
1507,27017157,9005719,09-00-57-19,False,False,0,
1508,27017175,9005725,09-00-57-25,False,False,0,
1509,27017517,9005839,09-00-58-39,False,False,0,
1510,27017571,9005857,09-00-58-57,False,False,0,
1511,27017715,9005905,09-00-59-05,False,False,0,
1512,27017751,9005917,09-00-59-17,False,False,0,
1513,27051177,9017059,09-01-70-59,True,False,0,
1514,27051717,9017239,09-01-72-39,True,False,1,
1515,27051771,9017257,09-01-72-57,True,False,0,
1516,27057117,9019039,09-01-90-39,True,False,1,
1517,27057171,9019057,09-01-90-57,True,False,0,
1518,27057711,9019237,09-01-92-37,True,False,0,
1519,27071157,9023719,09-02-37-19,True,False,0,
1520,27071175,9023725,09-02-37-25,True,False,0,
1521,27071517,9023839,09-02-38-39,True,False,0,
1522,27071571,9023857,09-02-38-57,True,False,0,
1523,27071715,9023905,09-02-39-05,True,False,0,
1524,27071751,9023917,09-02-39-17,True,False,0,
1525,27075117,9025039,09-02-50-39,True,False,0,
1526,27075171,9025057,09-02-50-57,True,False,0,
1527,27075711,9025237,09-02-52-37,True,False,0,
1528,27077115,9025705,09-02-57-05,True,False,0,
1529,27077151,9025717,09-02-57-17,True,False,0,
1530,27077511,9025837,09-02-58-37,True,False,0,
1531,27101577,9033859,09-03-38-59,True,False,0,
1532,27101757,9033919,09-03-39-19,True,False,0,
1533,27101775,9033925,09-03-39-25,True,False,1,
1534,27105177,9035059,09-03-50-59,True,False,0,
1535,27105717,9035239,09-03-52-39,True,False,0,
1536,27105771,9035257,09-03-52-57,True,False,0,
1537,27107157,9035719,09-03-57-19,True,False,0,
1538,27107175,9035725,09-03-57-25,True,False,0,
1539,27107517,9035839,09-03-58-39,True,False,1,
1540,27107571,9035857,09-03-58-57,True,False,1,
1541,27107715,9035905,09-03-59-05,True,False,0,
1542,27107751,9035917,09-03-59-17,True,False,0,
1543,27110577,9036859,09-03-68-59,True,False,0,
1544,27110757,9036919,09-03-69-19,True,False,0,
1545,27110775,9036925,09-03-69-25,True,False,0,
1546,27115077,9038359,09-03-83-59,True,False,0,
1547,27115707,9038569,09-03-85-69,True,False,0,
1548,27115770,9038590,09-03-85-90,True,False,0,
1549,27117057,9039019,09-03-90-19,True,False,0,
1550,27117075,9039025,09-03-90-25,True,False,1,
1551,27117507,9039169,09-03-91-69,True,False,0,
1552,27117570,9039190,09-03-91-90,True,False,0,
1553,27117705,9039235,09-03-92-35,True,False,0,
1554,27117750,9039250,09-03-92-50,True,False,0,
1555,27150177,9050059,09-05-00-59,False,False,0,
1556,27150717,9050239,09-05-02-39,True,False,0,
1557,27150771,9050257,09-05-02-57,True,False,0,
1558,27151077,9050359,09-05-03-59,True,False,0,
1559,27151707,9050569,09-05-05-69,False,False,0,
1560,27151770,9050590,09-05-05-90,False,False,0,
1561,27157017,9052339,09-05-23-39,True,True,0,
1562,27157071,9052357,09-05-23-57,True,True,0,
1563,27157107,9052369,09-05-23-69,True,True,0,
1564,27157170,9052390,09-05-23-90,True,True,0,
1565,27157701,9052567,09-05-25-67,True,False,0,
1566,27157710,9052570,09-05-25-70,True,False,1,
1567,27170157,9056719,09-05-67-19,True,False,0,
1568,27170175,9056725,09-05-67-25,True,False,0,
1569,27170517,9056839,09-05-68-39,True,False,0,
1570,27170571,9056857,09-05-68-57,True,False,0,
1571,27170715,9056905,09-05-69-05,False,False,0,
1572,27170751,9056917,09-05-69-17,True,False,0,
1573,27171057,9057019,09-05-70-19,True,False,0,
1574,27171075,9057025,09-05-70-25,True,False,1,
1575,27171507,9057169,09-05-71-69,True,False,1,
1576,27171570,9057190,09-05-71-90,True,False,0,
1577,27171705,9057235,09-05-72-35,True,False,0,
1578,27171750,9057250,09-05-72-50,True,False,0,
1579,27175017,9058339,09-05-83-39,True,False,0,
1580,27175071,9058357,09-05-83-57,True,False,0,
1581,27175107,9058369,09-05-83-69,True,False,0,
1582,27175170,9058390,09-05-83-90,True,False,0,
1583,27175701,9058567,09-05-85-67,True,False,0,
1584,27175710,9058570,09-05-85-70,True,False,0,
1585,27177015,9059005,09-05-90-05,False,False,0,
1586,27177051,9059017,09-05-90-17,True,False,0,
1587,27177105,9059035,09-05-90-35,True,False,0,
1588,27177150,9059050,09-05-90-50,True,False,0,
1589,27177501,9059167,09-05-91-67,True,False,0,
1590,27177510,9059170,09-05-91-70,True,False,0,
1591,27501177,9167059,09-16-70-59,True,False,0,
1592,27501717,9167239,09-16-72-39,True,False,0,
1593,27501771,9167257,09-16-72-57,True,False,0,
1594,27507117,9169039,09-16-90-39,True,False,0,
1595,27507171,9169057,09-16-90-57,True,False,0,
1596,27507711,9169237,09-16-92-37,True,False,0,
1597,27510177,9170059,09-17-00-59,False,False,0,
1598,27510717,9170239,09-17-02-39,True,False,0,
1599,27510771,9170257,09-17-02-57,True,False,0,
1600,27511077,9170359,09-17-03-59,True,False,0,
1601,27511707,9170569,09-17-05-69,True,False,0,
1602,27511770,9170590,09-17-05-90,True,False,0,
1603,27517017,9172339,09-17-23-39,True,True,0,
1604,27517071,9172357,09-17-23-57,True,True,0,
1605,27517107,9172369,09-17-23-69,True,True,0,
1606,27517170,9172390,09-17-23-90,True,True,0,
1607,27517701,9172567,09-17-25-67,True,False,0,
1608,27517710,9172570,09-17-25-70,True,False,1,
1609,27570117,9190039,09-19-00-39,False,False,0,
1610,27570171,9190057,09-19-00-57,False,False,0,
1611,27570711,9190237,09-19-02-37,True,False,0,
1612,27571017,9190339,09-19-03-39,True,False,0,
1613,27571071,9190357,09-19-03-57,True,False,0,
1614,27571107,9190369,09-19-03-69,True,False,0,
1615,27571170,9190390,09-19-03-90,True,False,0,
1616,27571701,9190567,09-19-05-67,True,False,0,
1617,27571710,9190570,09-19-05-70,True,False,0,
1618,27577011,9192337,09-19-23-37,True,True,1,
1619,27577101,9192367,09-19-23-67,True,True,1,
1620,27577110,9192370,09-19-23-70,True,True,1,
1621,27701157,9233719,09-23-37-19,True,True,1,
1622,27701175,9233725,09-23-37-25,True,True,0,
1623,27701517,9233839,09-23-38-39,True,True,0,
1624,27701571,9233857,09-23-38-57,True,True,0,
1625,27701715,9233905,09-23-39-05,True,True,0,
1626,27701751,9233917,09-23-39-17,True,True,0,
1627,27705117,9235039,09-23-50-39,True,True,0,
1628,27705171,9235057,09-23-50-57,True,True,0,
1629,27705711,9235237,09-23-52-37,True,True,0,
1630,27707115,9235705,09-23-57-05,True,True,0,
1631,27707151,9235717,09-23-57-17,True,True,0,
1632,27707511,9235837,09-23-58-37,True,True,0,
1633,27710157,9236719,09-23-67-19,True,True,1,
1634,27710175,9236725,09-23-67-25,True,True,0,
1635,27710517,9236839,09-23-68-39,True,True,0,
1636,27710571,9236857,09-23-68-57,True,True,0,
1637,27710715,9236905,09-23-69-05,True,True,0,
1638,27710751,9236917,09-23-69-17,True,True,0,
1639,27711057,9237019,09-23-70-19,True,True,1,
1640,27711075,9237025,09-23-70-25,True,True,1,
1641,27711507,9237169,09-23-71-69,True,True,1,
1642,27711570,9237190,09-23-71-90,True,True,0,
1643,27711705,9237235,09-23-72-35,True,True,0,
1644,27711750,9237250,09-23-72-50,True,True,0,
1645,27715017,9238339,09-23-83-39,True,True,0,
1646,27715071,9238357,09-23-83-57,True,True,0,
1647,27715107,9238369,09-23-83-69,True,True,0,
1648,27715170,9238390,09-23-83-90,True,True,0,
1649,27715701,9238567,09-23-85-67,True,True,0,
1650,27715710,9238570,09-23-85-70,True,True,0,
1651,27717015,9239005,09-23-90-05,True,True,0,
1652,27717051,9239017,09-23-90-17,True,True,0,
1653,27717105,9239035,09-23-90-35,True,True,0,
1654,27717150,9239050,09-23-90-50,True,True,0,
1655,27717501,9239167,09-23-91-67,True,True,0,
1656,27717510,9239170,09-23-91-70,True,True,0,
1657,27750117,9250039,09-25-00-39,False,False,0,
1658,27750171,9250057,09-25-00-57,False,False,0,
1659,27750711,9250237,09-25-02-37,True,False,0,
1660,27751017,9250339,09-25-03-39,True,False,1,
1661,27751071,9250357,09-25-03-57,True,False,0,
1662,27751107,9250369,09-25-03-69,True,False,0,
1663,27751170,9250390,09-25-03-90,True,False,1,
1664,27751701,9250567,09-25-05-67,True,False,0,
1665,27751710,9250570,09-25-05-70,True,False,1,
1666,27757011,9252337,09-25-23-37,True,True,0,
1667,27757101,9252367,09-25-23-67,True,True,0,
1668,27757110,9252370,09-25-23-70,True,True,1,
1669,27770115,9256705,09-25-67-05,True,False,0,
1670,27770151,9256717,09-25-67-17,True,False,0,
1671,27770511,9256837,09-25-68-37,True,False,0,
1672,27771015,9257005,09-25-70-05,True,False,1,
1673,27771051,9257017,09-25-70-17,True,False,1,
1674,27771105,9257035,09-25-70-35,True,False,1,
1675,27771150,9257050,09-25-70-50,True,False,1,
1676,27771501,9257167,09-25-71-67,True,False,0,
1677,27771510,9257170,09-25-71-70,True,False,1,
1678,27775011,9258337,09-25-83-37,True,False,0,
1679,27775101,9258367,09-25-83-67,True,False,0,
1680,27775110,9258370,09-25-83-70,True,False,1,
1681,50112777,16704259,16-70-42-59,True,False,0,
1682,50117277,16705759,16-70-57-59,True,False,0,
1683,50117727,16705909,16-70-59-09,True,False,0,
1684,50117772,16705924,16-70-59-24,True,False,1,
1685,50121777,16707259,16-70-72-59,True,False,0,
1686,50127177,16709059,16-70-90-59,True,False,1,
1687,50127717,16709239,16-70-92-39,True,False,1,
1688,50127771,16709257,16-70-92-57,True,False,0,
1689,50171277,16723759,16-72-37-59,True,False,1,
1690,50171727,16723909,16-72-39-09,True,False,0,
1691,50171772,16723924,16-72-39-24,True,False,1,
1692,50172177,16724059,16-72-40-59,True,False,0,
1693,50172717,16724239,16-72-42-39,True,False,0,
1694,50172771,16724257,16-72-42-57,True,False,0,
1695,50177127,16725709,16-72-57-09,True,False,0,
1696,50177172,16725724,16-72-57-24,True,False,1,
1697,50177217,16725739,16-72-57-39,True,False,0,
1698,50177271,16725757,16-72-57-57,False,False,0,
1699,50177712,16725904,16-72-59-04,True,False,0,
1700,50177721,16725907,16-72-59-07,True,False,0,
1701,50211777,16737259,16-73-72-59,True,False,0,
1702,50217177,16739059,16-73-90-59,True,False,0,
1703,50217717,16739239,16-73-92-39,True,False,0,
1704,50217771,16739257,16-73-92-57,True,False,0,
1705,50271177,16757059,16-75-70-59,True,False,0,
1706,50271717,16757239,16-75-72-39,True,False,0,
1707,50271771,16757257,16-75-72-57,True,False,0,
1708,50277117,16759039,16-75-90-39,True,False,0,
1709,50277171,16759057,16-75-90-57,True,False,0,
1710,50277711,16759237,16-75-92-37,True,False,1,
1711,50711277,16903759,16-90-37-59,True,False,0,
1712,50711727,16903909,16-90-39-09,True,False,0,
1713,50711772,16903924,16-90-39-24,True,False,1,
1714,50712177,16904059,16-90-40-59,True,False,0,
1715,50712717,16904239,16-90-42-39,True,False,0,
1716,50712771,16904257,16-90-42-57,True,False,0,
1717,50717127,16905709,16-90-57-09,True,False,0,
1718,50717172,16905724,16-90-57-24,True,False,1,
1719,50717217,16905739,16-90-57-39,True,False,0,
1720,50717271,16905757,16-90-57-57,False,False,0,
1721,50717712,16905904,16-90-59-04,True,False,0,
1722,50717721,16905907,16-90-59-07,True,False,0,
1723,50721177,16907059,16-90-70-59,True,False,1,
1724,50721717,16907239,16-90-72-39,True,False,0,
1725,50721771,16907257,16-90-72-57,True,False,0,
1726,50727117,16909039,16-90-90-39,False,False,0,
1727,50727171,16909057,16-90-90-57,False,False,0,
1728,50727711,16909237,16-90-92-37,True,False,0,
1729,50771127,16923709,16-92-37-09,True,False,0,
1730,50771172,16923724,16-92-37-24,True,False,1,
1731,50771217,16923739,16-92-37-39,True,False,0,
1732,50771271,16923757,16-92-37-57,True,False,0,
1733,50771712,16923904,16-92-39-04,True,False,0,
1734,50771721,16923907,16-92-39-07,True,False,0,
1735,50772117,16924039,16-92-40-39,True,False,0,
1736,50772171,16924057,16-92-40-57,True,False,0,
1737,50772711,16924237,16-92-42-37,True,False,0,
1738,50777112,16925704,16-92-57-04,True,False,0,
1739,50777121,16925707,16-92-57-07,True,False,0,
1740,50777211,16925737,16-92-57-37,True,False,0,
1741,51012777,17004259,17-00-42-59,False,False,0,
1742,51017277,17005759,17-00-57-59,False,False,0,
1743,51017727,17005909,17-00-59-09,False,False,0,
1744,51017772,17005924,17-00-59-24,False,False,0,
1745,51021777,17007259,17-00-72-59,False,False,0,
1746,51027177,17009059,17-00-90-59,False,False,0,
1747,51027717,17009239,17-00-92-39,False,False,0,
1748,51027771,17009257,17-00-92-57,False,False,0,
1749,51071277,17023759,17-02-37-59,True,False,1,
1750,51071727,17023909,17-02-39-09,True,False,0,
1751,51071772,17023924,17-02-39-24,True,False,0,
1752,51072177,17024059,17-02-40-59,True,False,1,
1753,51072717,17024239,17-02-42-39,True,False,0,
1754,51072771,17024257,17-02-42-57,True,False,0,
1755,51077127,17025709,17-02-57-09,True,False,0,
1756,51077172,17025724,17-02-57-24,True,False,0,
1757,51077217,17025739,17-02-57-39,True,False,0,
1758,51077271,17025757,17-02-57-57,False,False,0,
1759,51077712,17025904,17-02-59-04,True,False,1,
1760,51077721,17025907,17-02-59-07,True,False,1,
1761,51102777,17034259,17-03-42-59,True,False,1,
1762,51107277,17035759,17-03-57-59,True,False,0,
1763,51107727,17035909,17-03-59-09,True,False,0,
1764,51107772,17035924,17-03-59-24,True,False,0,
1765,51120777,17040259,17-04-02-59,True,False,1,
1766,51127077,17042359,17-04-23-59,True,True,0,
1767,51127707,17042569,17-04-25-69,True,False,0,
1768,51127770,17042590,17-04-25-90,True,False,1,
1769,51170277,17056759,17-05-67-59,True,False,0,
1770,51170727,17056909,17-05-69-09,True,False,0,
1771,51170772,17056924,17-05-69-24,True,False,0,
1772,51172077,17057359,17-05-73-59,True,False,1,
1773,51172707,17057569,17-05-75-69,True,False,0,
1774,51172770,17057590,17-05-75-90,True,False,0,
1775,51177027,17059009,17-05-90-09,True,False,0,
1776,51177072,17059024,17-05-90-24,True,False,0,
1777,51177207,17059069,17-05-90-69,True,False,0,
1778,51177270,17059090,17-05-90-90,False,False,0,
1779,51177702,17059234,17-05-92-34,True,False,0,
1780,51177720,17059240,17-05-92-40,True,False,0,
1781,51201777,17067259,17-06-72-59,True,False,0,
1782,51207177,17069059,17-06-90-59,True,False,0,
1783,51207717,17069239,17-06-92-39,True,False,0,
1784,51207771,17069257,17-06-92-57,True,False,0,
1785,51210777,17070259,17-07-02-59,True,False,1,
1786,51217077,17072359,17-07-23-59,True,True,0,
1787,51217707,17072569,17-07-25-69,True,False,1,
1788,51217770,17072590,17-07-25-90,True,False,1,
1789,51270177,17090059,17-09-00-59,False,False,0,
1790,51270717,17090239,17-09-02-39,True,False,0,
1791,51270771,17090257,17-09-02-57,True,False,0,
1792,51271077,17090359,17-09-03-59,True,False,0,
1793,51271707,17090569,17-09-05-69,True,False,0,
1794,51271770,17090590,17-09-05-90,True,False,0,
1795,51277017,17092339,17-09-23-39,True,True,0,
1796,51277071,17092357,17-09-23-57,True,True,0,
1797,51277107,17092369,17-09-23-69,True,True,0,
1798,51277170,17092390,17-09-23-90,True,True,0,
1799,51277701,17092567,17-09-25-67,True,False,0,
1800,51277710,17092570,17-09-25-70,True,False,1,
1801,51701277,17233759,17-23-37-59,True,True,0,
1802,51701727,17233909,17-23-39-09,True,True,0,
1803,51701772,17233924,17-23-39-24,True,True,0,
1804,51702177,17234059,17-23-40-59,True,True,0,
1805,51702717,17234239,17-23-42-39,True,True,0,
1806,51702771,17234257,17-23-42-57,True,True,0,
1807,51707127,17235709,17-23-57-09,True,True,0,
1808,51707172,17235724,17-23-57-24,True,True,0,
1809,51707217,17235739,17-23-57-39,True,True,0,
1810,51707271,17235757,17-23-57-57,False,True,0,
1811,51707712,17235904,17-23-59-04,True,True,0,
1812,51707721,17235907,17-23-59-07,True,True,0,
1813,51710277,17236759,17-23-67-59,True,True,0,
1814,51710727,17236909,17-23-69-09,True,True,0,
1815,51710772,17236924,17-23-69-24,True,True,0,
1816,51712077,17237359,17-23-73-59,True,True,0,
1817,51712707,17237569,17-23-75-69,True,True,0,
1818,51712770,17237590,17-23-75-90,True,True,0,
1819,51717027,17239009,17-23-90-09,True,True,0,
1820,51717072,17239024,17-23-90-24,True,True,0,
1821,51717207,17239069,17-23-90-69,True,True,0,
1822,51717270,17239090,17-23-90-90,False,True,0,
1823,51717702,17239234,17-23-92-34,True,True,0,
1824,51717720,17239240,17-23-92-40,True,True,0,
1825,51720177,17240059,17-24-00-59,False,False,0,
1826,51720717,17240239,17-24-02-39,True,False,0,
1827,51720771,17240257,17-24-02-57,True,False,0,
1828,51721077,17240359,17-24-03-59,True,False,0,
1829,51721707,17240569,17-24-05-69,True,False,0,
1830,51721770,17240590,17-24-05-90,True,False,0,
1831,51727017,17242339,17-24-23-39,True,True,0,
1832,51727071,17242357,17-24-23-57,True,True,0,
1833,51727107,17242369,17-24-23-69,True,True,0,
1834,51727170,17242390,17-24-23-90,True,True,0,
1835,51727701,17242567,17-24-25-67,True,False,0,
1836,51727710,17242570,17-24-25-70,True,False,1,
1837,51770127,17256709,17-25-67-09,True,False,0,
1838,51770172,17256724,17-25-67-24,True,False,0,
1839,51770217,17256739,17-25-67-39,True,False,1,
1840,51770271,17256757,17-25-67-57,True,False,1,
1841,51770712,17256904,17-25-69-04,True,False,0,
1842,51770721,17256907,17-25-69-07,True,False,1,
1843,51771027,17257009,17-25-70-09,True,False,1,
1844,51771072,17257024,17-25-70-24,True,False,1,
1845,51771207,17257069,17-25-70-69,True,False,1,
1846,51771270,17257090,17-25-70-90,True,False,3,25-70-90
1847,51771702,17257234,17-25-72-34,True,False,0,
1848,51771720,17257240,17-25-72-40,True,False,0,
1849,51772017,17257339,17-25-73-39,True,False,1,
1850,51772071,17257357,17-25-73-57,True,False,0,
1851,51772107,17257369,17-25-73-69,True,False,0,
1852,51772170,17257390,17-25-73-90,True,False,1,
1853,51772701,17257567,17-25-75-67,True,False,0,
1854,51772710,17257570,17-25-75-70,True,False,1,
1855,51777012,17259004,17-25-90-04,True,False,1,
1856,51777021,17259007,17-25-90-07,True,False,1,
1857,51777102,17259034,17-25-90-34,True,False,1,
1858,51777120,17259040,17-25-90-40,True,False,1,
1859,51777201,17259067,17-25-90-67,True,False,1,
1860,51777210,17259070,17-25-90-70,True,False,3,25-70-90
1861,52011777,17337259,17-33-72-59,True,False,1,
1862,52017177,17339059,17-33-90-59,True,False,1,
1863,52017717,17339239,17-33-92-39,True,False,1,
1864,52017771,17339257,17-33-92-57,True,False,1,
1865,52071177,17357059,17-35-70-59,True,False,0,
1866,52071717,17357239,17-35-72-39,True,False,0,
1867,52071771,17357257,17-35-72-57,True,False,0,
1868,52077117,17359039,17-35-90-39,True,False,0,
1869,52077171,17359057,17-35-90-57,True,False,0,
1870,52077711,17359237,17-35-92-37,True,False,0,
